"","idviv","posiTi","where","latitud","longitud","otraespecie","menores0a4","menores5a14","totalhabit","numperro","numgato","numgallinas","numcabras","otroanimal","cantotro","where.Tg","techo","pared"
"480",1011205549,0,NA,"-28.46212517","-65.69676496",NA,0,0,5,2,0,0,0,NA,NA,NA,1,1
"481",1011205623,0,NA,"-28.46024193","-65.69677678",NA,0,0,3,1,0,6,0,NA,NA,NA,0,0
"482",1011206585,0,NA,"-28.45839498","-65.69678399",NA,0,0,4,1,0,0,0,NA,NA,NA,0,0
"483",1011205571,0,NA,"-28.45267399","-65.69678701",NA,0,2,4,3,3,0,0,NA,NA,NA,0,1
"484",1011205781,0,NA,"-28.45827939","-65.69680595",NA,0,0,4,1,0,0,0,NA,NA,NA,0,0
"485",1011205480,0,NA,"-28.45025238","-65.69680779",NA,0,0,0,0,0,0,0,NA,NA,NA,0,0
"486",1011206787,0,NA,"-28.45533902","-65.69682598",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"487",1011205566,0,NA,"-28.45658348","-65.69682757",NA,1,1,5,3,1,0,0,"Otros animales",1,NA,0,0
"488",1011206595,0,NA,"-28.459075","-65.69683998",NA,2,1,6,0,0,0,0,NA,NA,NA,0,0
"489",1011206794,0,NA,"-28.45479","-65.69685398",NA,0,1,5,2,1,0,0,NA,NA,NA,1,0
"490",1011205543,0,NA,"-28.46085238","-65.69685968",NA,1,0,4,1,1,0,0,NA,NA,NA,1,1
"491",1011206587,0,NA,"-28.45835801","-65.69687703",NA,0,0,1,4,1,0,0,NA,NA,NA,0,0
"492",1011206573,0,NA,"-28.460829","-65.69687904",NA,0,1,3,4,0,0,0,"Otros animales",1,NA,0,0
"493",1011206849,0,NA,"-28.44968098","-65.69688097",NA,0,1,4,1,0,0,0,NA,NA,NA,0,0
"494",1011206946,0,NA,"-28.45394804","-65.69688499",NA,0,1,2,5,0,100,0,"Otros animales",4,NA,1,1
"495",1011205625,0,NA,"-28.46084216","-65.69689488",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"496",1011205572,0,NA,"-28.45260501","-65.69690502",NA,1,2,5,3,2,0,0,NA,NA,NA,0,1
"497",1011205346,0,NA,"-28.45528596","-65.69693402",NA,1,1,6,2,1,3,0,NA,NA,NA,0,0
"498",1011205598,0,NA,"-28.45408299","-65.69694098",NA,1,2,8,1,0,0,0,NA,NA,NA,1,0
"499",1011205741,0,NA,"-28.4494545","-65.69694098",NA,0,2,8,2,0,0,0,NA,NA,NA,1,1
"500",1011205467,0,NA,"-28.45845499","-65.69694903",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0
"501",1011206848,0,NA,"-28.44954997","-65.69696202",NA,1,1,5,3,0,0,0,NA,NA,NA,0,0
"502",1011206795,0,NA,"-28.45478799","-65.69696797",NA,1,3,7,2,2,0,0,NA,NA,NA,0,0
"503",1011206892,0,NA,"-28.45012698","-65.69697602",NA,0,1,5,6,0,0,0,NA,NA,NA,0,0
"504",1011205597,0,NA,"-28.45407603","-65.69697702",NA,0,3,8,3,1,0,0,"Otros animales",4,NA,0,0
"505",1011205464,0,NA,"-28.45895598","-65.69699303",NA,0,0,1,1,NA,NA,NA,NA,NA,NA,0,0
"506",1011206520,0,NA,"-28.46133904","-65.69699404",NA,0,0,4,1,0,0,0,NA,NA,NA,0,0
"507",1011206574,0,NA,"-28.46078801","-65.69699999",NA,0,0,4,5,2,0,0,NA,NA,NA,0,0
"508",1011206577,0,NA,"-28.457838","-65.69701198",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"509",1011205548,1,"domiyperi","-28.46140559","-65.69702019",NA,0,1,4,15,15,50,0,"porcinos",3,NA,1,1
"510",1011205330,0,NA,"-28.45527397","-65.69703603",NA,0,1,7,2,0,0,0,NA,NA,NA,0,0
"511",1011206614,0,NA,"-28.45730701","-65.69703704",NA,0,2,6,1,1,0,0,NA,NA,NA,0,0
"512",1011206576,0,NA,"-28.45782601","-65.69706403",NA,0,2,4,0,1,0,0,NA,NA,NA,0,0
"513",1011206838,0,NA,"-28.45259302","-65.69706503",NA,1,0,5,5,0,0,0,NA,NA,NA,0,0
"514",1011206588,0,NA,"-28.45828501","-65.69709001",NA,0,0,3,4,0,0,0,NA,NA,NA,0,0
"515",1011206575,0,NA,"-28.45775703","-65.69709303",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"516",1011206701,0,NA,"-28.45646001","-65.69709303",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"517",1011205463,0,NA,"-28.45901297","-65.69709596",NA,0,1,5,1,1,NA,NA,"Otros animales",3,NA,0,0
"518",1011206552,0,NA,"-28.46042398","-65.69709999",NA,1,0,3,2,0,0,0,NA,NA,NA,0,0
"519",1011205379,0,NA,"-28.45974899","-65.69710803",NA,0,0,2,2,0,0,0,"Otros animales",1,NA,0,1
"520",1011206383,0,NA,"-28.45403496","-65.69711599",NA,0,1,2,0,0,0,0,NA,NA,NA,1,0
"521",1011205622,0,NA,"-28.46013062","-65.69712639",NA,1,2,6,3,12,0,0,"Otros animales",2,NA,0,0
"522",1011205547,0,NA,"-28.46132789","-65.69713192",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"523",1011205567,0,NA,"-28.45643671","-65.69715422",NA,0,2,6,3,1,0,0,"Otros animales",6,NA,0,0
"524",1011205592,0,NA,"-28.45448004","-65.69715799",NA,0,3,5,1,1,0,0,NA,NA,NA,0,0
"525",1011205460,0,NA,"-28.45949301","-65.69718498",NA,0,1,4,1,NA,NA,NA,NA,NA,NA,0,0
"526",1011205375,0,NA,"-28.45999097","-65.69718598",NA,0,0,1,2,0,0,0,NA,NA,NA,1,1
"527",1011206318,0,NA,"-28.46327299","-65.69719101",NA,0,0,3,3,0,0,0,NA,NA,NA,0,0
"528",1011206518,0,NA,"-28.46126201","-65.69719696",NA,0,1,2,2,0,0,0,NA,NA,NA,0,0
"529",1011205580,0,NA,"-28.45335402","-65.69724097",NA,0,0,1,1,0,0,0,NA,NA,NA,0,1
"530",1011206893,0,NA,"-28.45008398","-65.69724298",NA,0,0,4,2,1,0,0,NA,NA,NA,0,0
"531",1011206626,0,NA,"-28.45636404","-65.69725002",NA,3,0,6,2,1,0,0,NA,NA,NA,0,0
"532",1011205550,0,NA,"-28.4619137","-65.69726528",NA,0,1,4,2,0,0,0,NA,NA,NA,1,1
"533",1011206798,0,NA,"-28.45468196","-65.69726704",NA,0,0,3,1,0,0,0,NA,NA,NA,0,0
"534",1011206845,0,NA,"-28.449454","-65.69728497",NA,0,1,5,1,0,0,0,NA,NA,NA,0,0
"535",1011205532,0,NA,"-28.45824595","-65.69728791",NA,0,1,4,0,0,0,0,NA,NA,NA,1,1
"536",1011206911,0,NA,"-28.44934202","-65.69729201",NA,1,2,8,5,1,0,0,NA,NA,NA,0,1
"537",1011205593,1,"peri","-28.45418097","-65.69729403",NA,1,3,7,6,2,0,0,"Otros animales",15,NA,1,0
"538",1011205593,1,"peri","-28.45418097","-65.69729403",NA,1,3,7,6,2,0,0,"Otros animales",15,NA,1,0
"539",1011205378,0,NA,"-28.45954699","-65.69729503",NA,0,1,5,4,2,2,0,NA,NA,NA,1,1
"540",1011206840,0,NA,"-28.45252496","-65.69729696",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"541",1011205489,0,NA,"-28.46315749","-65.69729922",NA,0,0,3,0,0,0,0,NA,NA,NA,1,1
"542",1011206894,0,NA,"-28.45002799","-65.69730098",NA,0,2,5,2,1,10,0,NA,NA,NA,0,0
"543",1011206505,0,NA,"-28.46178202","-65.69730802",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"544",1011205647,0,NA,"-28.44646703","-65.69732998",NA,1,0,2,1,0,0,0,NA,NA,NA,0,0
"545",1011206647,0,NA,"-28.45959803","-65.69734197",NA,0,1,6,5,3,0,0,NA,NA,NA,0,0
"546",1011205579,0,NA,"-28.45364696","-65.69734599",NA,1,4,5,0,0,0,0,NA,NA,NA,1,1
"547",1011205579,0,NA,"-28.45364696","-65.69734599",NA,0,4,5,0,0,0,0,NA,NA,NA,0,1
"548",1011208276,0,NA,"-28.44189101","-65.69734801",NA,1,0,3,3,0,0,0,NA,NA,NA,0,0
"549",1011206910,0,NA,"-28.44921797","-65.69735002",NA,0,0,2,5,1,0,0,NA,NA,NA,1,0
"550",1011206598,0,NA,"-28.45892203","-65.69738204",NA,0,1,5,2,0,0,0,NA,NA,NA,0,0
"551",1011206605,0,NA,"-28.45941103","-65.69738204",NA,1,1,4,0,0,0,0,NA,NA,NA,0,0
"552",1011206646,0,NA,"-28.459996","-65.69738296",NA,3,1,8,2,0,0,0,NA,NA,NA,0,0
"553",1011205324,0,NA,"-28.45515604","-65.69738396",NA,0,1,3,3,1,0,0,NA,NA,NA,0,0
"554",1011205371,0,NA,"-28.46011201","-65.69739201",NA,0,0,3,4,0,0,0,NA,NA,NA,1,1
"555",1011205621,0,NA,"-28.46052331","-65.69739922",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"556",1011205349,0,NA,"-28.45461097","-65.69739997",NA,2,2,5,1,0,0,0,NA,NA,NA,0,0
"557",1011206544,0,NA,"-28.46045299","-65.69740701",NA,0,1,3,2,0,0,0,NA,NA,NA,0,0
"558",1011206895,0,NA,"-28.44995398","-65.69741297",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"559",1011205462,0,NA,"-28.45885003","-65.69745102",NA,0,0,2,1,NA,NA,NA,NA,NA,NA,0,0
"560",1011205523,0,NA,"-28.45825248","-65.69746016",NA,0,0,5,4,0,0,0,NA,NA,NA,0,0
"561",1011206545,0,NA,"-28.46027998","-65.69746803",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"562",1011205468,0,NA,"-28.45824603","-65.69746996",NA,0,0,3,1,NA,NA,NA,NA,NA,NA,0,0
"563",1011205565,0,NA,"-28.45692999","-65.69748564",NA,0,1,6,3,2,0,0,NA,NA,NA,0,0
"564",1011205486,0,NA,"-28.46309639","-65.69749301",NA,0,1,4,1,1,0,0,NA,NA,NA,0,0
"565",1011205627,0,NA,"-28.45002028","-65.69750056",NA,1,1,8,2,2,20,0,NA,NA,NA,0,0
"566",1011206534,0,NA,"-28.46149201","-65.69750198",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"567",1011206909,0,NA,"-28.44922903","-65.69751699",NA,1,0,4,2,1,0,0,NA,NA,NA,0,0
"568",1011205546,0,NA,"-28.46083042","-65.69752646",NA,1,1,7,3,1,0,0,"Otros animales",1,NA,1,1
"569",1011206645,0,NA,"-28.459952","-65.69752897",NA,0,4,6,2,0,0,0,NA,NA,NA,0,0
"570",1011206516,0,NA,"-28.46101399","-65.69753098",NA,0,0,4,1,1,0,0,NA,NA,NA,1,0
"571",1011206631,0,NA,"-28.460715","-65.69753199",NA,1,0,4,2,4,0,0,NA,NA,NA,0,0
"572",1011205626,0,NA,"-28.4499974","-65.69754196",NA,0,2,6,5,1,0,0,NA,NA,NA,0,0
"573",1011206663,0,NA,"-28.45791997","-65.69754599",NA,0,1,4,0,0,0,0,NA,NA,NA,0,0
"574",1011205594,0,NA,"-28.45384796","-65.69755898",NA,1,3,7,2,0,0,0,NA,NA,NA,1,1
"575",1011208277,0,NA,"-28.44296004","-65.69756904",NA,0,0,1,7,0,0,0,NA,NA,NA,0,0
"576",1011205359,0,NA,"-28.46070302","-65.69756996",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"577",1011206317,0,NA,"-28.46369301","-65.69757197",NA,0,0,4,2,0,0,0,NA,NA,NA,0,0
"578",1011205483,0,NA,"-28.46370961","-65.69757365",NA,0,0,6,2,1,0,0,NA,NA,NA,1,1
"579",1011205473,0,NA,"-28.46384129","-65.69757482",NA,0,1,3,2,2,0,0,NA,NA,NA,0,0
"580",1011206704,0,NA,"-28.45627","-65.69758303",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"581",1011206501,0,NA,"-28.46438603","-65.69758899",NA,0,0,2,1,0,0,0,NA,NA,NA,1,0
"582",1011205515,0,NA,"-28.45805283","-65.69758915",NA,1,1,4,6,0,0,0,NA,NA,NA,0,0
"583",1011206290,0,NA,"-28.46439801","-65.69759603",NA,0,2,3,4,0,0,0,NA,NA,NA,0,0
"584",1011205377,0,NA,"-28.45947901","-65.69759997",NA,0,0,4,3,1,0,0,NA,NA,NA,0,1
"585",1011206782,0,NA,"-28.45506703","-65.69760298",NA,1,0,6,4,4,0,0,NA,NA,NA,0,0
"586",1011205545,0,NA,"-28.46181546","-65.69763157",NA,1,0,2,1,1,0,0,NA,NA,NA,1,1
"587",1011206842,0,NA,"-28.452574","-65.69763601",NA,0,2,5,4,0,0,0,NA,NA,NA,0,0
"588",1011205475,0,NA,"-28.46429818","-65.69766786",NA,1,2,8,4,1,0,0,NA,NA,NA,0,0
"589",1011206750,0,NA,"-28.45437904","-65.69767004",NA,0,1,6,0,0,0,0,NA,NA,NA,0,0
"590",1011206533,0,NA,"-28.46131599","-65.69767004",NA,0,1,3,2,1,0,0,NA,NA,NA,0,0
"591",1011206633,0,NA,"-28.46096998","-65.69767901",NA,0,1,3,1,1,0,0,NA,NA,NA,0,0
"592",1011206781,0,NA,"-28.45485798","-65.69768404",NA,0,4,5,0,0,0,0,NA,NA,NA,0,0
"593",1011205472,0,NA,"-28.46380566","-65.69769435",NA,1,1,8,2,1,0,0,NA,NA,NA,0,0
"594",1011206283,0,NA,"-28.46309957","-65.69770826",NA,0,1,2,2,0,0,0,NA,NA,NA,0,0
"595",1011206908,0,NA,"-28.44918796","-65.69770901",NA,3,0,22,6,2,0,0,"aves de corral",7,NA,0,0
"596",1011205358,0,NA,"-28.46111197","-65.69771002",NA,0,1,8,0,0,0,0,NA,NA,NA,0,0
"597",1011206503,0,NA,"-28.46379602","-65.69772997",NA,0,3,9,1,0,0,0,NA,NA,NA,0,0
"598",1011205485,0,NA,"-28.4630362","-65.69773944",NA,0,0,2,0,0,0,0,NA,NA,NA,1,1
"599",1011205488,0,NA,"-28.46303637","-65.69773986",NA,0,0,2,1,1,0,0,NA,NA,NA,1,1
"600",1011205335,0,NA,"-28.454933","-65.69775201",NA,1,4,11,3,0,0,0,"conejos",1,NA,0,0
"601",1011205514,0,NA,"-28.4575448","-65.69775595",NA,1,2,5,1,1,0,0,NA,NA,NA,0,0
"602",1011205354,0,NA,"-28.46122102","-65.69776702",NA,0,1,5,1,0,0,0,NA,NA,NA,0,0
"603",1011205334,0,NA,"-28.45498597","-65.69778797",NA,1,2,7,2,1,0,0,NA,NA,NA,0,0
"604",1011205620,0,NA,"-28.44914823","-65.69779258",NA,1,2,5,1,0,0,0,NA,NA,NA,1,1
"605",1011206856,0,NA,"-28.45385098","-65.69780398",NA,0,2,4,2,0,0,0,NA,NA,NA,0,0
"606",1011206549,0,NA,"-28.45993398","-65.69780599",NA,1,0,3,2,1,0,0,NA,NA,NA,0,0
"607",1011205461,0,NA,"-28.45924096","-65.69781496",NA,0,2,3,1,NA,NA,NA,NA,NA,NA,0,0
"608",1011206386,0,NA,"-28.46303302","-65.69782401",NA,1,2,4,2,0,0,0,NA,NA,NA,0,0
"609",1011205474,0,NA,"-28.46363266","-65.69782502",NA,0,0,3,4,1,0,0,NA,NA,NA,0,0
"610",1011206907,1,"peri","-28.44912702","-65.69783701",NA,0,3,5,10,12,0,0,"Otros animales",1,NA,0,0
"611",1011206521,0,NA,"-28.46150299","-65.69784103",NA,2,0,6,0,0,0,0,NA,NA,NA,0,0
"612",1011205569,0,NA,"-28.45567874","-65.69785696",NA,0,3,5,2,4,0,0,NA,NA,NA,0,0
"613",1011205648,0,NA,"-28.44666299","-65.69787196",NA,1,2,5,2,0,0,0,NA,NA,NA,0,0
"614",1011206289,0,NA,"-28.464252","-65.69788403",NA,0,3,5,4,5,0,0,NA,NA,NA,0,0
"615",1011206666,0,NA,"-28.45764999","-65.69789501",NA,0,0,2,2,0,0,0,NA,NA,NA,0,0
"616",1011206858,0,NA,"-28.45374201","-65.69789702",NA,1,2,6,1,1,0,0,"Otros animales",1,NA,0,1
"617",1011205595,0,NA,"-28.45373598","-65.69790599",NA,0,2,7,1,2,0,0,NA,NA,NA,0,0
"618",1011206749,0,NA,"-28.45434501","-65.69792996",NA,0,0,4,2,0,0,0,"Otros animales",1,NA,0,0
"619",1011205564,0,NA,"-28.45677551","-65.69794673",NA,1,3,9,4,2,10,0,"Otros animales",20,NA,0,0
"620",1011205564,0,NA,"-28.45677551","-65.69794673",NA,1,2,10,4,1,12,0,"Otros animales",20,NA,0,0
"621",1011206762,0,NA,"-28.45488103","-65.69795502",NA,0,2,4,0,0,0,0,NA,NA,NA,0,0
"622",1011205522,1,"peri","-28.45846295","-65.69796022",NA,0,0,2,10,10,20,0,"porcinos",8,NA,1,1
"623",1011205522,1,"peri","-28.45846295","-65.69796022",NA,0,0,2,8,10,30,0,"porcinos",10,NA,0,1
"624",1011205372,0,NA,"-28.46040202","-65.69796097",NA,0,0,4,1,0,0,0,NA,NA,NA,0,0
"625",1011205596,0,NA,"-28.45410001","-65.69796299",NA,3,3,10,3,1,7,0,"Otros animales",7,NA,1,1
"626",1011205596,1,"peri","-28.45410001","-65.69796299",NA,1,5,9,3,1,7,0,"Otros animales",6,NA,1,1
"627",1011206642,0,NA,"-28.46059699","-65.69796701",NA,0,0,4,2,1,0,0,NA,NA,NA,0,0
"628",1011205336,0,NA,"-28.45435901","-65.69798101",NA,0,2,7,4,5,4,0,NA,NA,NA,0,0
"629",1011205578,0,NA,"-28.45367102","-65.69798897",NA,0,2,4,3,0,0,0,NA,NA,NA,0,1
"630",1011206906,0,NA,"-28.44909903","-65.69798998",NA,0,3,6,2,1,0,0,NA,NA,NA,0,0
"631",1011206769,0,NA,"-28.45444601","-65.69798998",NA,0,0,5,1,0,0,0,NA,NA,NA,0,0
"632",1011206387,0,NA,"-28.46296697","-65.69801202",NA,0,1,6,2,0,0,0,NA,NA,NA,0,0
"633",1011206656,0,NA,"-28.457119","-65.69802501",NA,1,1,4,0,1,0,0,NA,NA,NA,0,0
"634",1011205512,0,NA,"-28.45801695","-65.69802669",NA,3,1,7,1,2,0,0,NA,NA,NA,0,0
"635",1011206667,0,NA,"-28.45748596","-65.69803004",NA,1,1,4,1,0,0,0,NA,NA,NA,0,0
"636",1011206315,0,NA,"-28.46356401","-65.69804496",NA,0,1,5,3,2,0,0,NA,NA,NA,0,0
"637",1011205487,0,NA,"-28.46289178","-65.69805829",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"638",1011205577,0,NA,"-28.45361997","-65.69806902",NA,0,1,2,2,1,0,0,"Otros animales",1,NA,0,1
"639",1011206653,0,NA,"-28.45632398","-65.69807002",NA,0,1,5,1,0,0,0,NA,NA,NA,0,0
"640",1011206594,0,NA,"-28.46030898","-65.69809299",NA,1,0,3,0,0,0,0,NA,NA,NA,0,0
"641",1011206643,0,NA,"-28.46053001","-65.69810498",NA,0,0,3,1,1,0,0,NA,NA,NA,0,0
"642",1011206707,0,NA,"-28.45616003","-65.69812601",NA,3,1,5,1,1,0,0,NA,NA,NA,0,0
"643",1011205369,0,NA,"-28.461778","-65.69813197",NA,0,0,3,1,1,0,0,NA,NA,NA,0,0
"644",1011205370,0,NA,"-28.46218997","-65.69813297",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"645",1011206635,0,NA,"-28.46097501","-65.69813901",NA,0,1,4,3,0,0,0,NA,NA,NA,0,0
"646",1011205355,0,NA,"-28.46107802","-65.69814001",NA,0,3,5,1,2,0,0,NA,NA,NA,0,0
"647",1011206855,1,"domi","-28.45386196","-65.69814404",NA,0,0,1,0,1,0,0,NA,NA,NA,1,0
"648",1011205619,0,NA,"-28.44901663","-65.69815661",NA,1,0,5,3,0,4,0,NA,NA,NA,1,1
"649",1011206640,0,NA,"-28.46050596","-65.69815996",NA,1,1,4,3,0,0,0,NA,NA,NA,0,0
"650",1011205563,1,"peri","-28.45677501","-65.69816315",NA,1,3,6,0,1,0,0,NA,NA,NA,0,0
"651",1011205574,0,NA,"-28.45255204","-65.69817597",NA,1,2,5,0,0,0,0,NA,NA,NA,0,0
"652",1011206860,0,NA,"-28.45279503","-65.69818703",NA,0,1,3,10,0,0,0,NA,NA,NA,0,0
"653",1011206764,0,NA,"-28.45472102","-65.69818703",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"654",1011205575,0,NA,"-28.45295697","-65.69819399",NA,1,4,7,1,0,0,0,NA,NA,NA,0,1
"655",1011206287,0,NA,"-28.46424504","-65.69819902",NA,0,1,3,1,0,0,0,NA,NA,NA,0,0
"656",1011206861,0,NA,"-28.45302704","-65.69820103",NA,0,0,3,0,1,0,0,NA,NA,NA,0,0
"657",1011206542,0,NA,"-28.46145404","-65.69821101",NA,0,3,8,1,0,0,0,NA,NA,NA,0,0
"658",1011205340,0,NA,"-28.45424199","-65.69822199",NA,2,0,4,4,1,0,0,NA,NA,NA,0,0
"659",1011206584,0,NA,"-28.462426","-65.69823598",NA,1,2,5,5,0,0,0,NA,NA,NA,0,0
"660",1011205513,0,NA,"-28.45786817","-65.69825049",NA,1,3,9,2,0,0,0,NA,NA,NA,0,0
"661",1011205576,0,NA,"-28.453265","-65.69825602",NA,0,3,6,5,0,0,0,NA,NA,NA,0,1
"662",1011205561,0,NA,"-28.45680585","-65.69826054",NA,1,0,3,2,3,0,0,NA,NA,NA,0,0
"663",1011205357,0,NA,"-28.46094199","-65.69827798",NA,0,0,1,1,0,0,0,NA,NA,NA,0,0
"664",1011206288,0,NA,"-28.46478903","-65.69828703",NA,0,1,4,4,0,0,0,NA,NA,NA,0,0
"665",1011206420,0,NA,"-28.45368963","-65.69829449",NA,1,0,5,2,0,0,0,"Otros animales",6,NA,1,1
"666",1011205478,0,NA,"-28.46367625","-65.69830555",NA,2,3,10,2,2,0,0,NA,NA,NA,0,0
"667",1011206852,0,NA,"-28.45416304","-65.69833296",NA,0,0,3,3,2,0,0,NA,NA,NA,0,0
"668",1011205373,0,NA,"-28.46033597","-65.69835098",NA,0,1,3,3,2,0,0,NA,NA,NA,0,0
"669",1011205333,0,NA,"-28.45482596","-65.69836297",NA,0,0,3,2,1,0,0,NA,NA,NA,0,0
"670",1011205374,0,NA,"-28.459937","-65.69836297",NA,0,3,5,2,0,0,0,NA,NA,NA,0,0
"671",1011206659,0,NA,"-28.45744497","-65.69836498",NA,0,2,5,4,0,0,0,"Otros animales",1,NA,0,0
"672",1011206526,0,NA,"-28.461045","-65.69836599",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"673",1011206639,0,NA,"-28.46042499","-65.69838401",NA,0,0,3,5,0,0,0,NA,NA,NA,0,0
"674",1011205363,0,NA,"-28.463087","-65.69838803",NA,1,0,4,1,0,0,0,NA,NA,NA,0,0
"675",1011206582,0,NA,"-28.46273404","-65.69839197",NA,0,0,3,2,0,0,0,NA,NA,NA,0,0
"676",1011206592,0,NA,"-28.460053","-65.69840002",NA,0,0,3,0,0,0,0,NA,NA,NA,0,0
"677",1011206591,0,NA,"-28.46011","-65.69840798",NA,0,0,3,3,0,0,0,NA,NA,NA,0,0
"678",1011208191,0,NA,"-28.44944","-65.69841804",NA,1,1,4,0,0,0,0,NA,NA,NA,0,0
"679",1011206658,0,NA,"-28.45749602","-65.69842399",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"680",1011205477,0,NA,"-28.46414991","-65.69842751",NA,1,2,4,0,0,0,0,NA,NA,NA,0,0
"681",1011205635,0,NA,"-28.45285001","-65.69843296",NA,0,3,5,3,3,0,0,NA,NA,NA,0,0
"682",1011206863,0,NA,"-28.45322502","-65.69843698",NA,0,4,6,4,0,0,0,NA,NA,NA,0,0
"683",1011206285,0,NA,"-28.46385302","-65.69844101",NA,0,1,2,1,1,0,0,NA,NA,NA,1,0
"684",1011206864,0,NA,"-28.45307599","-65.69845098",NA,1,1,5,3,0,0,0,"equinos",1,NA,0,0
"685",1011205352,0,NA,"-28.46142696","-65.69847696",NA,0,0,2,1,1,0,0,NA,NA,NA,0,0
"686",1011206495,0,NA,"-28.46286404","-65.69847998",NA,0,0,3,3,0,0,0,NA,NA,NA,0,0
"687",1011206867,0,NA,"-28.45239898","-65.69848401",NA,1,0,3,1,1,0,0,"Otros animales",1,NA,0,0
"688",1011205339,0,NA,"-28.454127","-65.69849398",NA,1,2,10,5,1,0,0,NA,NA,NA,0,1
"689",1011206638,0,NA,"-28.46067603","-65.69850001",NA,0,0,1,0,0,0,0,NA,NA,NA,0,0
"690",1011206565,0,NA,"-28.46214797","-65.69850798",NA,1,0,3,1,0,0,0,NA,NA,NA,0,0
"691",1011206766,0,NA,"-28.45464399","-65.69851996",NA,0,0,5,2,1,0,0,NA,NA,NA,0,0
"692",1011205634,0,NA,"-28.45297398","-65.69852399",NA,1,3,5,3,0,0,0,NA,NA,NA,0,0
"693",1011205365,0,NA,"-28.46272004","-65.69855299",NA,0,0,2,3,0,0,0,NA,NA,NA,0,0
"694",1011206774,0,NA,"-28.45427804","-65.69856296",NA,2,2,6,3,0,0,0,"Otros animales",3,NA,0,0
"695",1011206530,0,NA,"-28.46142101","-65.69856296",NA,2,0,4,0,0,0,0,NA,NA,NA,0,0
"696",1011205367,0,NA,"-28.46174204","-65.69858702",NA,2,1,5,2,0,0,0,NA,NA,NA,0,0
"697",1011205520,0,NA,"-28.45741253","-65.69858878",NA,0,2,4,1,1,0,0,NA,NA,NA,0,0
"698",1011206767,0,NA,"-28.45460703","-65.69859599",NA,0,2,4,1,0,0,0,"conejos",1,NA,0,0
"699",1011205360,0,NA,"-28.460672","-65.69860102",NA,0,0,4,4,1,0,0,NA,NA,NA,0,0
"700",1011206869,0,NA,"-28.45240099","-65.69863304",NA,0,3,4,3,2,0,0,NA,NA,NA,0,0
"701",1011206710,0,NA,"-28.45756399","-65.69866103",NA,0,3,5,2,0,0,0,NA,NA,NA,0,0
"702",1011205479,0,NA,"-28.46355831","-65.69866707",NA,0,0,2,1,0,0,0,NA,NA,NA,0,0
"703",1011205519,0,NA,"-28.45767858","-65.69867654",NA,0,1,5,2,0,0,0,NA,NA,NA,0,0
"704",1011208140,0,NA,"-28.44598498","-65.69867897",NA,0,2,4,1,0,0,0,NA,NA,NA,0,0
"705",1011205844,0,NA,"-28.44609302","-65.69868601",NA,0,2,5,5,8,0,0,"Otros animales",15,NA,0,0
"706",1011205356,0,NA,"-28.46093201","-65.69870797",NA,0,0,3,1,3,0,0,NA,NA,NA,1,0
"707",1011208139,0,NA,"-28.44607702","-65.69871501",NA,0,1,4,9,0,0,0,NA,NA,NA,0,0
"708",1011205337,0,NA,"-28.45408198","-65.69872004",NA,0,2,4,5,1,0,0,NA,NA,NA,1,1
"709",1011206569,0,NA,"-28.46164799","-65.69872197",NA,1,1,4,0,1,0,0,NA,NA,NA,0,0
"710",1011206775,0,NA,"-28.45430503","-65.69872297",NA,2,1,5,0,0,0,0,"conejos",1,NA,0,0
"711",1011206528,0,NA,"-28.46111298","-65.69872499",NA,5,2,10,1,1,0,0,NA,NA,NA,0,0
"712",1011205338,0,NA,"-28.45408903","-65.69873203",NA,0,0,1,1,0,0,0,"Otros animales",2,NA,0,0
"713",1011206567,0,NA,"-28.46211101","-65.69873303",NA,0,1,4,2,1,0,0,NA,NA,NA,0,0
"714",1011205618,0,NA,"-28.44892988","-65.69873814",NA,0,0,6,1,1,0,0,NA,NA,NA,1,1
"715",1011205618,1,"peri","-28.44892988","-65.69873814",NA,0,0,5,1,1,0,0,NA,NA,NA,1,1
"716",1011206489,0,NA,"-28.46266497","-65.69873898",NA,1,0,3,2,2,0,0,NA,NA,NA,0,0
"717",1011206529,0,NA,"-28.46071903","-65.69874602",NA,1,0,3,1,1,0,0,NA,NA,NA,0,0
